	date	country	confirmed	death	recovered
543	3/10/20	Antigua and Barbuda	0.0	0.0	0.0
544	3/11/20	Antigua and Barbuda	0.0	0.0	0.0
545	3/12/20	Antigua and Barbuda	0.0	0.0	0.0
546	3/13/20	Antigua and Barbuda	1.0	0.0	0.0
547	3/14/20	Antigua and Barbuda	1.0	0.0	0.0
548	3/15/20	Antigua and Barbuda	1.0	0.0	0.0
549	3/16/20	Antigua and Barbuda	1.0	0.0	0.0
550	3/17/20	Antigua and Barbuda	1.0	0.0	0.0
551	3/18/20	Antigua and Barbuda	1.0	0.0	0.0
552	3/19/20	Antigua and Barbuda	1.0	0.0	0.0
553	3/20/20	Antigua and Barbuda	1.0	0.0	0.0
554	3/21/20	Antigua and Barbuda	1.0	0.0	0.0
555	3/22/20	Antigua and Barbuda	1.0	0.0	0.0
556	3/23/20	Antigua and Barbuda	3.0	0.0	0.0
557	3/24/20	Antigua and Barbuda	3.0	0.0	0.0
558	3/25/20	Antigua and Barbuda	3.0	0.0	0.0
559	3/26/20	Antigua and Barbuda	7.0	0.0	0.0
560	3/27/20	Antigua and Barbuda	7.0	0.0	0.0
561	3/28/20	Antigua and Barbuda	7.0	0.0	0.0
562	3/29/20	Antigua and Barbuda	7.0	0.0	0.0
563	3/30/20	Antigua and Barbuda	7.0	0.0	0.0
564	3/31/20	Antigua and Barbuda	7.0	0.0	0.0
565	4/1/20	Antigua and Barbuda	7.0	0.0	0.0
566	4/2/20	Antigua and Barbuda	9.0	0.0	0.0
567	4/3/20	Antigua and Barbuda	15.0	0.0	0.0
568	4/4/20	Antigua and Barbuda	15.0	0.0	0.0
569	4/5/20	Antigua and Barbuda	15.0	0.0	0.0
570	4/6/20	Antigua and Barbuda	15.0	0.0	0.0
571	4/7/20	Antigua and Barbuda	19.0	1.0	0.0
572	4/8/20	Antigua and Barbuda	19.0	2.0	0.0
573	4/9/20	Antigua and Barbuda	19.0	2.0	0.0
574	4/10/20	Antigua and Barbuda	19.0	2.0	0.0
575	4/11/20	Antigua and Barbuda	21.0	2.0	0.0
576	4/12/20	Antigua and Barbuda	21.0	2.0	0.0
577	4/13/20	Antigua and Barbuda	23.0	2.0	0.0
578	4/14/20	Antigua and Barbuda	23.0	2.0	3.0
579	4/15/20	Antigua and Barbuda	23.0	2.0	3.0
580	4/16/20	Antigua and Barbuda	23.0	3.0	3.0
581	4/17/20	Antigua and Barbuda	23.0	3.0	3.0
582	4/18/20	Antigua and Barbuda	23.0	3.0	3.0
583	4/19/20	Antigua and Barbuda	23.0	3.0	3.0
584	4/20/20	Antigua and Barbuda	23.0	3.0	3.0
585	4/21/20	Antigua and Barbuda	23.0	3.0	7.0
586	4/22/20	Antigua and Barbuda	24.0	3.0	10.0
587	4/23/20	Antigua and Barbuda	24.0	3.0	10.0
588	4/24/20	Antigua and Barbuda	24.0	3.0	11.0
589	4/25/20	Antigua and Barbuda	24.0	3.0	11.0
590	4/26/20	Antigua and Barbuda	24.0	3.0	11.0
591	4/27/20	Antigua and Barbuda	24.0	3.0	11.0
592	4/28/20	Antigua and Barbuda	24.0	3.0	11.0
593	4/29/20	Antigua and Barbuda	24.0	3.0	11.0
594	1/22/20	Argentina	0.0	0.0	0.0
595	1/23/20	Argentina	0.0	0.0	0.0
596	1/24/20	Argentina	0.0	0.0	0.0
597	1/25/20	Argentina	0.0	0.0	0.0
598	1/26/20	Argentina	0.0	0.0	0.0
599	1/27/20	Argentina	0.0	0.0	0.0
600	1/28/20	Argentina	0.0	0.0	0.0
601	1/29/20	Argentina	0.0	0.0	0.0
602	1/30/20	Argentina	0.0	0.0	0.0
603	1/31/20	Argentina	0.0	0.0	0.0
604	2/1/20	Argentina	0.0	0.0	0.0
605	2/2/20	Argentina	0.0	0.0	0.0
606	2/3/20	Argentina	0.0	0.0	0.0
607	2/4/20	Argentina	0.0	0.0	0.0
608	2/5/20	Argentina	0.0	0.0	0.0
609	2/6/20	Argentina	0.0	0.0	0.0
610	2/7/20	Argentina	0.0	0.0	0.0
611	2/8/20	Argentina	0.0	0.0	0.0
612	2/9/20	Argentina	0.0	0.0	0.0
613	2/10/20	Argentina	0.0	0.0	0.0
614	2/11/20	Argentina	0.0	0.0	0.0
615	2/12/20	Argentina	0.0	0.0	0.0
616	2/13/20	Argentina	0.0	0.0	0.0
617	2/14/20	Argentina	0.0	0.0	0.0
618	2/15/20	Argentina	0.0	0.0	0.0
619	2/16/20	Argentina	0.0	0.0	0.0
620	2/17/20	Argentina	0.0	0.0	0.0
621	2/18/20	Argentina	0.0	0.0	0.0
622	2/19/20	Argentina	0.0	0.0	0.0
623	2/20/20	Argentina	0.0	0.0	0.0
624	2/21/20	Argentina	0.0	0.0	0.0
625	2/22/20	Argentina	0.0	0.0	0.0
626	2/23/20	Argentina	0.0	0.0	0.0
627	2/24/20	Argentina	0.0	0.0	0.0
628	2/25/20	Argentina	0.0	0.0	0.0
629	2/26/20	Argentina	0.0	0.0	0.0
630	2/27/20	Argentina	0.0	0.0	0.0
631	2/28/20	Argentina	0.0	0.0	0.0
632	2/29/20	Argentina	0.0	0.0	0.0
633	3/1/20	Argentina	0.0	0.0	0.0
634	3/2/20	Argentina	0.0	0.0	0.0
635	3/3/20	Argentina	1.0	0.0	0.0
636	3/4/20	Argentina	1.0	0.0	0.0
637	3/5/20	Argentina	1.0	0.0	0.0
638	3/6/20	Argentina	2.0	0.0	0.0
639	3/7/20	Argentina	8.0	0.0	0.0
640	3/8/20	Argentina	12.0	1.0	0.0
641	3/9/20	Argentina	12.0	1.0	0.0
642	3/10/20	Argentina	17.0	1.0	0.0
643	3/11/20	Argentina	19.0	1.0	0.0
644	3/12/20	Argentina	19.0	1.0	0.0
645	3/13/20	Argentina	31.0	2.0	0.0
646	3/14/20	Argentina	34.0	2.0	1.0
647	3/15/20	Argentina	45.0	2.0	1.0
648	3/16/20	Argentina	56.0	2.0	1.0
649	3/17/20	Argentina	68.0	2.0	3.0
650	3/18/20	Argentina	79.0	2.0	3.0
651	3/19/20	Argentina	97.0	3.0	3.0
652	3/20/20	Argentina	128.0	3.0	3.0
653	3/21/20	Argentina	158.0	4.0	3.0
654	3/22/20	Argentina	266.0	4.0	3.0
655	3/23/20	Argentina	301.0	4.0	3.0
656	3/24/20	Argentina	387.0	6.0	52.0
657	3/25/20	Argentina	387.0	8.0	52.0
658	3/26/20	Argentina	502.0	9.0	63.0
659	3/27/20	Argentina	589.0	13.0	72.0
660	3/28/20	Argentina	690.0	18.0	72.0
661	3/29/20	Argentina	745.0	19.0	72.0
662	3/30/20	Argentina	820.0	23.0	228.0
663	3/31/20	Argentina	1054.0	27.0	240.0
664	4/1/20	Argentina	1054.0	28.0	248.0
665	4/2/20	Argentina	1133.0	36.0	256.0
666	4/3/20	Argentina	1265.0	39.0	266.0
667	4/4/20	Argentina	1451.0	43.0	279.0
668	4/5/20	Argentina	1451.0	44.0	280.0
669	4/6/20	Argentina	1554.0	48.0	325.0
670	4/7/20	Argentina	1628.0	56.0	338.0
671	4/8/20	Argentina	1715.0	63.0	358.0
672	4/9/20	Argentina	1795.0	72.0	365.0
673	4/10/20	Argentina	1975.0	82.0	375.0
674	4/11/20	Argentina	1975.0	83.0	440.0
675	4/12/20	Argentina	2142.0	90.0	468.0
676	4/13/20	Argentina	2208.0	97.0	515.0
677	4/14/20	Argentina	2277.0	102.0	559.0
678	4/15/20	Argentina	2443.0	111.0	596.0
679	4/16/20	Argentina	2571.0	115.0	631.0
680	4/17/20	Argentina	2669.0	123.0	666.0
681	4/18/20	Argentina	2758.0	129.0	685.0
682	4/19/20	Argentina	2839.0	132.0	709.0
683	4/20/20	Argentina	2941.0	136.0	737.0
684	4/21/20	Argentina	3031.0	147.0	840.0
685	4/22/20	Argentina	3144.0	152.0	872.0
686	4/23/20	Argentina	3435.0	165.0	919.0
687	4/24/20	Argentina	3607.0	176.0	976.0
688	4/25/20	Argentina	3780.0	185.0	1030.0
689	4/26/20	Argentina	3892.0	192.0	1107.0
690	4/27/20	Argentina	4003.0	197.0	1140.0
691	4/28/20	Argentina	4127.0	207.0	1162.0
692	4/29/20	Argentina	4285.0	214.0	1192.0
693	1/22/20	Armenia	0.0	0.0	0.0
694	1/23/20	Armenia	0.0	0.0	0.0
695	1/24/20	Armenia	0.0	0.0	0.0
696	1/25/20	Armenia	0.0	0.0	0.0
697	1/26/20	Armenia	0.0	0.0	0.0
698	1/27/20	Armenia	0.0	0.0	0.0
699	1/28/20	Armenia	0.0	0.0	0.0
700	1/29/20	Armenia	0.0	0.0	0.0
701	1/30/20	Armenia	0.0	0.0	0.0
702	1/31/20	Armenia	0.0	0.0	0.0
703	2/1/20	Armenia	0.0	0.0	0.0
704	2/2/20	Armenia	0.0	0.0	0.0
705	2/3/20	Armenia	0.0	0.0	0.0
706	2/4/20	Armenia	0.0	0.0	0.0
707	2/5/20	Armenia	0.0	0.0	0.0
708	2/6/20	Armenia	0.0	0.0	0.0
709	2/7/20	Armenia	0.0	0.0	0.0
710	2/8/20	Armenia	0.0	0.0	0.0
711	2/9/20	Armenia	0.0	0.0	0.0
712	2/10/20	Armenia	0.0	0.0	0.0
713	2/11/20	Armenia	0.0	0.0	0.0
714	2/12/20	Armenia	0.0	0.0	0.0
715	2/13/20	Armenia	0.0	0.0	0.0
716	2/14/20	Armenia	0.0	0.0	0.0
717	2/15/20	Armenia	0.0	0.0	0.0
718	2/16/20	Armenia	0.0	0.0	0.0
719	2/17/20	Armenia	0.0	0.0	0.0
720	2/18/20	Armenia	0.0	0.0	0.0
721	2/19/20	Armenia	0.0	0.0	0.0
722	2/20/20	Armenia	0.0	0.0	0.0
723	2/21/20	Armenia	0.0	0.0	0.0
724	2/22/20	Armenia	0.0	0.0	0.0
725	2/23/20	Armenia	0.0	0.0	0.0
726	2/24/20	Armenia	0.0	0.0	0.0
727	2/25/20	Armenia	0.0	0.0	0.0
728	2/26/20	Armenia	0.0	0.0	0.0
729	2/27/20	Armenia	0.0	0.0	0.0
730	2/28/20	Armenia	0.0	0.0	0.0
731	2/29/20	Armenia	0.0	0.0	0.0
732	3/1/20	Armenia	1.0	0.0	0.0
733	3/2/20	Armenia	1.0	0.0	0.0
734	3/3/20	Armenia	1.0	0.0	0.0
735	3/4/20	Armenia	1.0	0.0	0.0
736	3/5/20	Armenia	1.0	0.0	0.0
737	3/6/20	Armenia	1.0	0.0	0.0
738	3/7/20	Armenia	1.0	0.0	0.0
739	3/8/20	Armenia	1.0	0.0	0.0
740	3/9/20	Armenia	1.0	0.0	0.0
741	3/10/20	Armenia	1.0	0.0	0.0
742	3/11/20	Armenia	1.0	0.0	0.0
743	3/12/20	Armenia	4.0	0.0	0.0
744	3/13/20	Armenia	8.0	0.0	0.0
745	3/14/20	Armenia	18.0	0.0	0.0
746	3/15/20	Armenia	26.0	0.0	0.0
747	3/16/20	Armenia	52.0	0.0	0.0
748	3/17/20	Armenia	78.0	0.0	1.0
749	3/18/20	Armenia	84.0	0.0	1.0
750	3/19/20	Armenia	115.0	0.0	1.0
751	3/20/20	Armenia	136.0	0.0	1.0
752	3/21/20	Armenia	160.0	0.0	1.0
753	3/22/20	Armenia	194.0	0.0	2.0
754	3/23/20	Armenia	235.0	0.0	2.0
755	3/24/20	Armenia	249.0	0.0	14.0
756	3/25/20	Armenia	265.0	0.0	16.0
757	3/26/20	Armenia	290.0	1.0	18.0
758	3/27/20	Armenia	329.0	1.0	28.0
759	3/28/20	Armenia	407.0	1.0	30.0
760	3/29/20	Armenia	424.0	3.0	30.0
761	3/30/20	Armenia	482.0	3.0	30.0
762	3/31/20	Armenia	532.0	3.0	30.0
763	4/1/20	Armenia	571.0	4.0	31.0
764	4/2/20	Armenia	663.0	7.0	33.0
765	4/3/20	Armenia	736.0	7.0	43.0
766	4/4/20	Armenia	770.0	7.0	43.0
767	4/5/20	Armenia	822.0	7.0	57.0
768	4/6/20	Armenia	833.0	8.0	62.0
769	4/7/20	Armenia	853.0	8.0	87.0
770	4/8/20	Armenia	881.0	9.0	114.0
771	4/9/20	Armenia	921.0	10.0	138.0
772	4/10/20	Armenia	937.0	12.0	149.0
773	4/11/20	Armenia	967.0	13.0	173.0
774	4/12/20	Armenia	1013.0	13.0	197.0
775	4/13/20	Armenia	1039.0	14.0	211.0
776	4/14/20	Armenia	1067.0	16.0	265.0
777	4/15/20	Armenia	1111.0	17.0	297.0
778	4/16/20	Armenia	1159.0	18.0	358.0
779	4/17/20	Armenia	1201.0	19.0	402.0
780	4/18/20	Armenia	1248.0	20.0	523.0
781	4/19/20	Armenia	1291.0	20.0	545.0
782	4/20/20	Armenia	1339.0	22.0	580.0
783	4/21/20	Armenia	1401.0	24.0	609.0
784	4/22/20	Armenia	1473.0	24.0	633.0
785	4/23/20	Armenia	1523.0	24.0	659.0
786	4/24/20	Armenia	1596.0	27.0	728.0
787	4/25/20	Armenia	1677.0	28.0	803.0
788	4/26/20	Armenia	1746.0	28.0	833.0
789	4/27/20	Armenia	1808.0	29.0	848.0
790	4/28/20	Armenia	1867.0	30.0	866.0
791	4/29/20	Armenia	1932.0	30.0	900.0
792	1/22/20	Australia	0.0	0.0	0.0
793	1/23/20	Australia	0.0	0.0	0.0
794	1/24/20	Australia	0.0	0.0	0.0
795	1/25/20	Australia	0.0	0.0	0.0
796	1/26/20	Australia	4.0	0.0	0.0
797	1/27/20	Australia	5.0	0.0	0.0
798	1/28/20	Australia	5.0	0.0	0.0
799	1/29/20	Australia	6.0	0.0	0.0
800	1/30/20	Australia	9.0	0.0	2.0
801	1/31/20	Australia	9.0	0.0	2.0
802	2/1/20	Australia	12.0	0.0	2.0
803	2/2/20	Australia	12.0	0.0	2.0
804	2/3/20	Australia	12.0	0.0	2.0
805	2/4/20	Australia	13.0	0.0	2.0
806	2/5/20	Australia	13.0	0.0	2.0
807	2/6/20	Australia	14.0	0.0	2.0
808	2/7/20	Australia	15.0	0.0	2.0
809	2/8/20	Australia	15.0	0.0	2.0
810	2/9/20	Australia	15.0	0.0	2.0
811	2/10/20	Australia	15.0	0.0	2.0
812	2/11/20	Australia	15.0	0.0	2.0
813	2/12/20	Australia	15.0	0.0	2.0
814	2/13/20	Australia	15.0	0.0	8.0
815	2/14/20	Australia	15.0	0.0	8.0
816	2/15/20	Australia	15.0	0.0	8.0
817	2/16/20	Australia	15.0	0.0	8.0
818	2/17/20	Australia	15.0	0.0	10.0
819	2/18/20	Australia	15.0	0.0	10.0
820	2/19/20	Australia	15.0	0.0	10.0
821	2/20/20	Australia	15.0	0.0	10.0
822	2/21/20	Australia	15.0	0.0	11.0
823	2/22/20	Australia	15.0	0.0	11.0
824	2/23/20	Australia	15.0	0.0	11.0
825	2/24/20	Australia	15.0	0.0	11.0
826	2/25/20	Australia	15.0	0.0	11.0
827	2/26/20	Australia	15.0	0.0	11.0
828	2/27/20	Australia	15.0	0.0	11.0
829	2/28/20	Australia	15.0	0.0	11.0
830	2/29/20	Australia	25.0	0.0	11.0
831	3/1/20	Australia	27.0	1.0	11.0
832	3/2/20	Australia	30.0	1.0	11.0
833	3/3/20	Australia	39.0	1.0	11.0
834	3/4/20	Australia	52.0	2.0	11.0
835	3/5/20	Australia	55.0	2.0	21.0
836	3/6/20	Australia	60.0	2.0	21.0
837	3/7/20	Australia	63.0	2.0	21.0
838	3/8/20	Australia	76.0	3.0	21.0
839	3/9/20	Australia	91.0	3.0	21.0
840	3/10/20	Australia	107.0	3.0	21.0
841	3/11/20	Australia	128.0	3.0	21.0
842	3/12/20	Australia	128.0	3.0	21.0
843	3/13/20	Australia	200.0	3.0	23.0
844	3/14/20	Australia	250.0	3.0	23.0
845	3/15/20	Australia	297.0	3.0	23.0
846	3/16/20	Australia	377.0	3.0	23.0
847	3/17/20	Australia	452.0	5.0	23.0
848	3/18/20	Australia	568.0	6.0	23.0
849	3/19/20	Australia	681.0	6.0	26.0
850	3/20/20	Australia	791.0	7.0	26.0
851	3/21/20	Australia	1071.0	7.0	26.0
852	3/22/20	Australia	1549.0	7.0	88.0
853	3/23/20	Australia	1682.0	7.0	88.0
854	3/24/20	Australia	2044.0	8.0	115.0
855	3/25/20	Australia	2364.0	8.0	119.0
856	3/26/20	Australia	2810.0	13.0	172.0
857	3/27/20	Australia	3143.0	13.0	194.0
858	3/28/20	Australia	3640.0	14.0	244.0
859	3/29/20	Australia	3984.0	16.0	244.0
860	3/30/20	Australia	4361.0	17.0	257.0
861	3/31/20	Australia	4559.0	18.0	358.0
862	4/1/20	Australia	4862.0	20.0	422.0
863	4/2/20	Australia	5116.0	24.0	520.0
864	4/3/20	Australia	5330.0	28.0	649.0
865	4/4/20	Australia	5550.0	30.0	701.0
866	4/5/20	Australia	5687.0	35.0	757.0
867	4/6/20	Australia	5797.0	40.0	1080.0
868	4/7/20	Australia	5895.0	45.0	1080.0
869	4/8/20	Australia	6010.0	50.0	1080.0
870	4/9/20	Australia	6108.0	51.0	1472.0
871	4/10/20	Australia	6215.0	54.0	1793.0
872	4/11/20	Australia	6303.0	57.0	1806.0
873	4/12/20	Australia	6315.0	60.0	1806.0
874	4/13/20	Australia	6351.0	61.0	1806.0
875	4/14/20	Australia	6415.0	62.0	2186.0
876	4/15/20	Australia	6440.0	63.0	2186.0
877	4/16/20	Australia	6462.0	63.0	2355.0
878	4/17/20	Australia	6522.0	66.0	3808.0
879	4/18/20	Australia	6568.0	67.0	4124.0
880	4/19/20	Australia	6610.0	67.0	4124.0
881	4/20/20	Australia	6623.0	67.0	4291.0
882	4/21/20	Australia	6645.0	67.0	4695.0
883	4/22/20	Australia	6652.0	67.0	4932.0
884	4/23/20	Australia	6662.0	75.0	5047.0
885	4/24/20	Australia	6677.0	79.0	5136.0
886	4/25/20	Australia	6694.0	80.0	5376.0
887	4/26/20	Australia	6714.0	83.0	5541.0
888	4/27/20	Australia	6721.0	83.0	5588.0
889	4/28/20	Australia	6744.0	89.0	5665.0
890	4/29/20	Australia	6752.0	91.0	5715.0
891	1/22/20	Austria	0.0	0.0	0.0
892	1/23/20	Austria	0.0	0.0	0.0
893	1/24/20	Austria	0.0	0.0	0.0
894	1/25/20	Austria	0.0	0.0	0.0
895	1/26/20	Austria	0.0	0.0	0.0
896	1/27/20	Austria	0.0	0.0	0.0
897	1/28/20	Austria	0.0	0.0	0.0
898	1/29/20	Austria	0.0	0.0	0.0
899	1/30/20	Austria	0.0	0.0	0.0
900	1/31/20	Austria	0.0	0.0	0.0
901	2/1/20	Austria	0.0	0.0	0.0
902	2/2/20	Austria	0.0	0.0	0.0
903	2/3/20	Austria	0.0	0.0	0.0
904	2/4/20	Austria	0.0	0.0	0.0
905	2/5/20	Austria	0.0	0.0	0.0
906	2/6/20	Austria	0.0	0.0	0.0
907	2/7/20	Austria	0.0	0.0	0.0
908	2/8/20	Austria	0.0	0.0	0.0
909	2/9/20	Austria	0.0	0.0	0.0
910	2/10/20	Austria	0.0	0.0	0.0
911	2/11/20	Austria	0.0	0.0	0.0
912	2/12/20	Austria	0.0	0.0	0.0
913	2/13/20	Austria	0.0	0.0	0.0
914	2/14/20	Austria	0.0	0.0	0.0
915	2/15/20	Austria	0.0	0.0	0.0
916	2/16/20	Austria	0.0	0.0	0.0
917	2/17/20	Austria	0.0	0.0	0.0
918	2/18/20	Austria	0.0	0.0	0.0
919	2/19/20	Austria	0.0	0.0	0.0
920	2/20/20	Austria	0.0	0.0	0.0
921	2/21/20	Austria	0.0	0.0	0.0
922	2/22/20	Austria	0.0	0.0	0.0
923	2/23/20	Austria	0.0	0.0	0.0
924	2/24/20	Austria	0.0	0.0	0.0
925	2/25/20	Austria	2.0	0.0	0.0
926	2/26/20	Austria	2.0	0.0	0.0
927	2/27/20	Austria	3.0	0.0	0.0
928	2/28/20	Austria	3.0	0.0	0.0
929	2/29/20	Austria	9.0	0.0	0.0
930	3/1/20	Austria	14.0	0.0	0.0
931	3/2/20	Austria	18.0	0.0	0.0
932	3/3/20	Austria	21.0	0.0	0.0
933	3/4/20	Austria	29.0	0.0	0.0
934	3/5/20	Austria	41.0	0.0	0.0
935	3/6/20	Austria	55.0	0.0	0.0
936	3/7/20	Austria	79.0	0.0	0.0
937	3/8/20	Austria	104.0	0.0	0.0
938	3/9/20	Austria	131.0	0.0	2.0
939	3/10/20	Austria	182.0	0.0	4.0
940	3/11/20	Austria	246.0	0.0	4.0
941	3/12/20	Austria	302.0	1.0	4.0
942	3/13/20	Austria	504.0	1.0	6.0
943	3/14/20	Austria	655.0	1.0	6.0
944	3/15/20	Austria	860.0	1.0	6.0
945	3/16/20	Austria	1018.0	3.0	6.0
946	3/17/20	Austria	1332.0	3.0	1.0
947	3/18/20	Austria	1646.0	4.0	9.0
948	3/19/20	Austria	2013.0	6.0	9.0
949	3/20/20	Austria	2388.0	6.0	9.0
950	3/21/20	Austria	2814.0	8.0	9.0
951	3/22/20	Austria	3582.0	16.0	9.0
952	3/23/20	Austria	4474.0	21.0	9.0
953	3/24/20	Austria	5283.0	28.0	9.0
954	3/25/20	Austria	5588.0	30.0	9.0
955	3/26/20	Austria	6909.0	49.0	112.0
956	3/27/20	Austria	7657.0	58.0	225.0
957	3/28/20	Austria	8271.0	68.0	225.0
958	3/29/20	Austria	8788.0	86.0	479.0
959	3/30/20	Austria	9618.0	108.0	636.0
960	3/31/20	Austria	10180.0	128.0	1095.0
961	4/1/20	Austria	10711.0	146.0	1436.0
962	4/2/20	Austria	11129.0	158.0	1749.0
963	4/3/20	Austria	11524.0	168.0	2022.0
964	4/4/20	Austria	11781.0	186.0	2507.0
965	4/5/20	Austria	12051.0	204.0	2998.0
966	4/6/20	Austria	12297.0	220.0	3463.0
967	4/7/20	Austria	12639.0	243.0	4046.0
968	4/8/20	Austria	12942.0	273.0	4512.0
969	4/9/20	Austria	13244.0	295.0	5240.0
970	4/10/20	Austria	13555.0	319.0	6064.0
971	4/11/20	Austria	13806.0	337.0	6604.0
972	4/12/20	Austria	13945.0	350.0	6987.0
973	4/13/20	Austria	14041.0	368.0	7343.0
974	4/14/20	Austria	14226.0	384.0	7633.0
975	4/15/20	Austria	14336.0	393.0	8098.0
976	4/16/20	Austria	14476.0	410.0	8986.0
977	4/17/20	Austria	14595.0	431.0	9704.0
978	4/18/20	Austria	14671.0	443.0	10214.0
979	4/19/20	Austria	14749.0	452.0	10501.0
980	4/20/20	Austria	14795.0	470.0	10631.0
981	4/21/20	Austria	14873.0	491.0	10971.0
982	4/22/20	Austria	14925.0	510.0	11328.0
983	4/23/20	Austria	15002.0	522.0	11694.0
984	4/24/20	Austria	15071.0	530.0	11872.0
985	4/25/20	Austria	15148.0	536.0	12103.0
986	4/26/20	Austria	15225.0	542.0	12282.0
987	4/27/20	Austria	15274.0	549.0	12362.0
988	4/28/20	Austria	15357.0	569.0	12580.0
989	4/29/20	Austria	15402.0	580.0	12779.0
990	1/22/20	Azerbaijan	0.0	0.0	0.0
991	1/23/20	Azerbaijan	0.0	0.0	0.0
992	1/24/20	Azerbaijan	0.0	0.0	0.0
993	1/25/20	Azerbaijan	0.0	0.0	0.0
994	1/26/20	Azerbaijan	0.0	0.0	0.0
995	1/27/20	Azerbaijan	0.0	0.0	0.0
996	1/28/20	Azerbaijan	0.0	0.0	0.0
997	1/29/20	Azerbaijan	0.0	0.0	0.0
998	1/30/20	Azerbaijan	0.0	0.0	0.0
999	1/31/20	Azerbaijan	0.0	0.0	0.0
1000	2/1/20	Azerbaijan	0.0	0.0	0.0
1001	2/2/20	Azerbaijan	0.0	0.0	0.0
1002	2/3/20	Azerbaijan	0.0	0.0	0.0
1003	2/4/20	Azerbaijan	0.0	0.0	0.0
1004	2/5/20	Azerbaijan	0.0	0.0	0.0
1005	2/6/20	Azerbaijan	0.0	0.0	0.0
1006	2/7/20	Azerbaijan	0.0	0.0	0.0
1007	2/8/20	Azerbaijan	0.0	0.0	0.0
1008	2/9/20	Azerbaijan	0.0	0.0	0.0
1009	2/10/20	Azerbaijan	0.0	0.0	0.0
1010	2/11/20	Azerbaijan	0.0	0.0	0.0
1011	2/12/20	Azerbaijan	0.0	0.0	0.0
1012	2/13/20	Azerbaijan	0.0	0.0	0.0
1013	2/14/20	Azerbaijan	0.0	0.0	0.0
1014	2/15/20	Azerbaijan	0.0	0.0	0.0
1015	2/16/20	Azerbaijan	0.0	0.0	0.0
1016	2/17/20	Azerbaijan	0.0	0.0	0.0
1017	2/18/20	Azerbaijan	0.0	0.0	0.0
1018	2/19/20	Azerbaijan	0.0	0.0	0.0
1019	2/20/20	Azerbaijan	0.0	0.0	0.0
1020	2/21/20	Azerbaijan	0.0	0.0	0.0
1021	2/22/20	Azerbaijan	0.0	0.0	0.0
1022	2/23/20	Azerbaijan	0.0	0.0	0.0
1023	2/24/20	Azerbaijan	0.0	0.0	0.0
1024	2/25/20	Azerbaijan	0.0	0.0	0.0
1025	2/26/20	Azerbaijan	0.0	0.0	0.0
1026	2/27/20	Azerbaijan	0.0	0.0	0.0
1027	2/28/20	Azerbaijan	0.0	0.0	0.0
1028	2/29/20	Azerbaijan	0.0	0.0	0.0
1029	3/1/20	Azerbaijan	3.0	0.0	0.0
1030	3/2/20	Azerbaijan	3.0	0.0	0.0
1031	3/3/20	Azerbaijan	3.0	0.0	0.0
1032	3/4/20	Azerbaijan	3.0	0.0	0.0
1033	3/5/20	Azerbaijan	6.0	0.0	0.0
1034	3/6/20	Azerbaijan	6.0	0.0	0.0
1035	3/7/20	Azerbaijan	9.0	0.0	0.0
1036	3/8/20	Azerbaijan	9.0	0.0	0.0
1037	3/9/20	Azerbaijan	9.0	0.0	0.0
1038	3/10/20	Azerbaijan	11.0	0.0	0.0
1039	3/11/20	Azerbaijan	11.0	0.0	3.0
1040	3/12/20	Azerbaijan	11.0	0.0	3.0
1041	3/13/20	Azerbaijan	15.0	1.0	3.0
1042	3/14/20	Azerbaijan	15.0	1.0	3.0
1043	3/15/20	Azerbaijan	23.0	1.0	6.0
1044	3/16/20	Azerbaijan	28.0	1.0	6.0
1045	3/17/20	Azerbaijan	28.0	1.0	6.0
1046	3/18/20	Azerbaijan	28.0	1.0	6.0
1047	3/19/20	Azerbaijan	44.0	1.0	6.0
1048	3/20/20	Azerbaijan	44.0	1.0	6.0
1049	3/21/20	Azerbaijan	53.0	1.0	11.0
1050	3/22/20	Azerbaijan	65.0	1.0	10.0
1051	3/23/20	Azerbaijan	72.0	1.0	10.0
1052	3/24/20	Azerbaijan	87.0	1.0	10.0
1053	3/25/20	Azerbaijan	93.0	2.0	10.0
1054	3/26/20	Azerbaijan	122.0	3.0	15.0
1055	3/27/20	Azerbaijan	165.0	3.0	15.0
1056	3/28/20	Azerbaijan	182.0	4.0	15.0
1057	3/29/20	Azerbaijan	209.0	4.0	15.0
1058	3/30/20	Azerbaijan	273.0	4.0	26.0
1059	3/31/20	Azerbaijan	298.0	5.0	26.0
1060	4/1/20	Azerbaijan	359.0	5.0	26.0
1061	4/2/20	Azerbaijan	400.0	5.0	26.0
1062	4/3/20	Azerbaijan	443.0	5.0	32.0
1063	4/4/20	Azerbaijan	521.0	5.0	32.0
1064	4/5/20	Azerbaijan	584.0	7.0	32.0
1065	4/6/20	Azerbaijan	641.0	7.0	44.0
1066	4/7/20	Azerbaijan	717.0	8.0	44.0
1067	4/8/20	Azerbaijan	822.0	8.0	63.0
1068	4/9/20	Azerbaijan	926.0	9.0	101.0
1069	4/10/20	Azerbaijan	991.0	10.0	159.0
1070	4/11/20	Azerbaijan	1058.0	11.0	200.0
1071	4/12/20	Azerbaijan	1098.0	11.0	250.0
1072	4/13/20	Azerbaijan	1148.0	12.0	289.0
1073	4/14/20	Azerbaijan	1197.0	13.0	351.0
1074	4/15/20	Azerbaijan	1253.0	13.0	404.0
1075	4/16/20	Azerbaijan	1283.0	15.0	460.0
